AWB_ID,Origin,Final_Destination,Part,Total,Weather,Timestamp
AWBMPEG6D,HUB_ORADEA,HUB_GALATI,1,1,SUNNY,2026-01-27T6:00:00
AWB7C1G3K,HUB_PITESTI,HUB_CLUJ,1,1,SUNNY,2026-01-27T6:00:00
AWB2J6PTM,HUB_TIMISOARA,HUB_GALATI,1,1,SUNNY,2026-01-27T6:00:00
AWBGD2H1R,HUB_OTOPENI,HUB_CRAIOVA,1,1,SUNNY,2026-01-27T6:00:00
AWBOJUK0B6,HUB_GALATI,HUB_BUCURESTI,1,1,SUNNY,2026-01-27T6:00:00
AWB4IXPA,HUB_BACAU,HUB_CLUJ,1,1,SUNNY,2026-01-27T6:00:00
AWBGP0LG,HUB_CRAIOVA,HUB_PITESTI,1,1,SUNNY,2026-01-27T6:00:00
AWBL41AHQ,HUB_PITESTI,HUB_SIBIU,1,1,SUNNY,2026-01-27T6:00:00
AWB0065CE,HUB_SIBIU,HUB_TIMISOARA,1,1,SUNNY,2026-01-27T6:00:00
AWBXTM2IA,HUB_CLUJ,HUB_OTOPENI,1,1,SUNNY,2026-01-27T6:00:00
AWB80KKPV,HUB_PLOIESTI,HUB_CLUJ,1,1,SUNNY,2026-01-27T6:00:00
AWBKJM2J,HUB_PLOIESTI,HUB_OTOPENI,1,1,SUNNY,2026-01-27T6:00:00
AWBURRCI,HUB_BACAU,HUB_ORADEA,1,1,SUNNY,2026-01-27T6:00:00
AWBJMSWGF,HUB_CONSTANTA,HUB_CRAIOVA,1,1,SUNNY,2026-01-27T6:00:00
AWB5CEFUG,HUB_IASI,HUB_BACAU,1,1,SUNNY,2026-01-27T6:00:00
AWBP48L8,HUB_SIBIU,HUB_ORADEA,1,1,SUNNY,2026-01-27T6:00:00
AWBMBCPPO,HUB_OTOPENI,HUB_SIBIU,1,1,SUNNY,2026-01-27T6:00:00
AWBMNDYGQ,HUB_CRAIOVA,HUB_ARAD,1,1,SUNNY,2026-01-27T6:00:00
AWBKS7O,HUB_ORADEA,HUB_CONSTANTA,1,1,SUNNY,2026-01-27T6:00:00
AWBBDYHLF,HUB_BUCURESTI,HUB_CONSTANTA,1,1,SUNNY,2026-01-27T6:00:00
AWB2ME7W2,HUB_CRAIOVA,HUB_BRASOV,1,1,SUNNY,2026-01-27T6:00:00
AWBRXFHO,HUB_BACAU,HUB_BRASOV,1,1,SUNNY,2026-01-27T6:00:00
AWBG0BQZ,HUB_CRAIOVA,HUB_SIBIU,1,1,SUNNY,2026-01-27T6:00:00
AWB2IKZXG,HUB_SIBIU,HUB_ORADEA,1,1,SUNNY,2026-01-27T6:00:00
