AWB_ID,Origin,Final_Destination,Part,Total,Weather,Timestamp
AWB1XEU2D,HUB_ARAD,HUB_TIMISOARA,1,1,SUNNY,2026-01-25T6:00:00
AWB784SG,HUB_ARAD,HUB_BRASOV,1,1,SUNNY,2026-01-25T6:00:00
AWBGJ80RM,HUB_CLUJ,HUB_IASI,1,1,SUNNY,2026-01-25T6:00:00
AWBG3HUS,HUB_BUCURESTI,HUB_PITESTI,1,1,SUNNY,2026-01-25T6:00:00
AWBJ8OEN8,HUB_SIBIU,HUB_OTOPENI,1,1,SUNNY,2026-01-25T6:00:00
AWBLOFTHK,HUB_BACAU,HUB_PITESTI,1,1,SUNNY,2026-01-25T6:00:00
AWBFOC55H,HUB_CLUJ,HUB_PLOIESTI,1,1,SUNNY,2026-01-25T6:00:00
AWBCS9WVH,HUB_CRAIOVA,HUB_OTOPENI,1,1,SUNNY,2026-01-25T6:00:00
AWB3SW6M,HUB_ARAD,HUB_TIMISOARA,1,1,SUNNY,2026-01-25T6:00:00
AWBQPZ257,HUB_TIMISOARA,HUB_BUCURESTI,1,1,SUNNY,2026-01-25T6:00:00
AWBX89S4I,HUB_GALATI,HUB_BRASOV,1,1,SUNNY,2026-01-25T6:00:00
AWBGUYFF,HUB_ORADEA,HUB_BACAU,1,1,SUNNY,2026-01-25T6:00:00
AWBXNY3AI,HUB_BUCURESTI,HUB_TIMISOARA,1,1,SUNNY,2026-01-25T6:00:00
AWBSBJPOF,HUB_SIBIU,HUB_GALATI,1,1,SUNNY,2026-01-25T6:00:00
AWBVN8Q34,HUB_SIBIU,HUB_CRAIOVA,1,1,SUNNY,2026-01-25T6:00:00
AWBHPR9I,HUB_CONSTANTA,HUB_PITESTI,1,1,SUNNY,2026-01-25T6:00:00
AWBR5JQOO,HUB_PLOIESTI,HUB_CONSTANTA,1,1,SUNNY,2026-01-25T6:00:00
AWBY5KVV,HUB_OTOPENI,HUB_BUCURESTI,1,1,SUNNY,2026-01-25T6:00:00
AWBE099B,HUB_ARAD,HUB_IASI,1,1,SUNNY,2026-01-25T6:00:00
