AWB_ID,Origin,Final_Destination,Part,Total,Weather,Timestamp
AWBPO12C5,HUB_BACAU,HUB_BUCURESTI,1,1,SUNNY,2026-01-26T0:00:00
AWBHTTPCM,HUB_BUCURESTI,HUB_PITESTI,1,1,SUNNY,2026-01-26T0:00:00
AWBG11QE,HUB_CONSTANTA,HUB_SIBIU,1,1,SUNNY,2026-01-26T0:00:00
AWBJPHLTH,HUB_ARAD,HUB_CONSTANTA,1,1,SUNNY,2026-01-26T0:00:00
AWBZJF4JA,HUB_SIBIU,HUB_BACAU,1,1,SUNNY,2026-01-26T0:00:00
AWBHX67KF,HUB_GALATI,HUB_PLOIESTI,1,1,SUNNY,2026-01-26T0:00:00
AWBULIVH,HUB_CRAIOVA,HUB_PLOIESTI,1,1,SUNNY,2026-01-26T0:00:00
AWB1OVO7G,HUB_BRASOV,HUB_CLUJ,1,1,SUNNY,2026-01-26T0:00:00
AWBDCLLND,HUB_BACAU,HUB_BRASOV,1,1,SUNNY,2026-01-26T0:00:00
AWBBEKB0A,HUB_ORADEA,HUB_GALATI,1,1,SUNNY,2026-01-26T0:00:00
AWBG06WOG,HUB_CRAIOVA,HUB_BUCURESTI,1,1,SUNNY,2026-01-26T0:00:00
AWB4JVNEN,HUB_TIMISOARA,HUB_PITESTI,1,1,SUNNY,2026-01-26T0:00:00
AWBTTIV5,HUB_PLOIESTI,HUB_CONSTANTA,1,1,SUNNY,2026-01-26T0:00:00
AWB22FLJS,HUB_TIMISOARA,HUB_OTOPENI,1,1,SUNNY,2026-01-26T0:00:00
AWBJVYUNG,HUB_BACAU,HUB_CLUJ,1,1,SUNNY,2026-01-26T0:00:00
AWBVRVU1K,HUB_BUCURESTI,HUB_GALATI,1,1,SUNNY,2026-01-26T0:00:00
AWBL2OKKP,HUB_BUCURESTI,HUB_ORADEA,1,1,SUNNY,2026-01-26T0:00:00
AWBLFB2NE,HUB_CONSTANTA,HUB_BACAU,1,1,SUNNY,2026-01-26T0:00:00
AWBJKVAH7,HUB_PLOIESTI,HUB_CLUJ,1,1,SUNNY,2026-01-26T0:00:00
AWBW5VFUQ,HUB_GALATI,HUB_CONSTANTA,1,1,SUNNY,2026-01-26T0:00:00
AWBFMZ25,HUB_ARAD,HUB_BACAU,1,1,SUNNY,2026-01-26T0:00:00
AWBQIO1PI,HUB_PLOIESTI,HUB_BRASOV,1,1,SUNNY,2026-01-26T0:00:00
AWBAGNU4N,HUB_BACAU,HUB_GALATI,1,1,SUNNY,2026-01-26T0:00:00
AWBL5AUSR,HUB_BUCURESTI,HUB_PLOIESTI,1,1,SUNNY,2026-01-26T0:00:00
