AWB_ID,Origin,Final_Destination,Part,Total,Weather,Timestamp
AWB546RDF,HUB_GALATI,HUB_SIBIU,1,1,SUNNY,2026-01-23T6:00:00
AWBQ1SXDK,HUB_TIMISOARA,HUB_CRAIOVA,1,1,SUNNY,2026-01-23T6:00:00
AWB326QTE,HUB_ORADEA,HUB_ARAD,1,1,SUNNY,2026-01-23T6:00:00
AWB34T69T,HUB_CRAIOVA,HUB_TIMISOARA,1,1,SUNNY,2026-01-23T6:00:00
AWBUKISI,HUB_IASI,HUB_ORADEA,1,1,SUNNY,2026-01-23T6:00:00
AWBXAA69O,HUB_BACAU,HUB_BUCURESTI,1,1,SUNNY,2026-01-23T6:00:00
AWBIHNV37,HUB_CRAIOVA,HUB_IASI,1,1,SUNNY,2026-01-23T6:00:00
AWB8Y9WPK,HUB_CONSTANTA,HUB_IASI,1,1,SUNNY,2026-01-23T6:00:00
AWBMRHGC,HUB_SIBIU,HUB_TIMISOARA,1,1,SUNNY,2026-01-23T6:00:00
AWB0FTPIV,HUB_GALATI,HUB_BRASOV,1,1,SUNNY,2026-01-23T6:00:00
AWB6V083Y8,HUB_PITESTI,HUB_BRASOV,1,1,SUNNY,2026-01-23T6:00:00
AWB08YUBO,HUB_OTOPENI,HUB_IASI,1,1,SUNNY,2026-01-23T6:00:00
AWBF3VDW,HUB_OTOPENI,HUB_BRASOV,1,1,SUNNY,2026-01-23T6:00:00
AWB34XCCG,HUB_IASI,HUB_CRAIOVA,1,1,SUNNY,2026-01-23T6:00:00
AWBA715AS,HUB_PITESTI,HUB_IASI,1,1,SUNNY,2026-01-23T6:00:00
AWB34YLZC,HUB_ORADEA,HUB_CONSTANTA,1,1,SUNNY,2026-01-23T6:00:00
AWB06APT,HUB_BACAU,HUB_OTOPENI,1,1,SUNNY,2026-01-23T6:00:00
AWBTX4JK,HUB_OTOPENI,HUB_BACAU,1,1,SUNNY,2026-01-23T6:00:00
AWBXXH4OA,HUB_OTOPENI,HUB_ARAD,1,1,SUNNY,2026-01-23T6:00:00
AWB5K7KU,HUB_PITESTI,HUB_GALATI,1,1,SUNNY,2026-01-23T6:00:00
AWBTOW3VB,HUB_CLUJ,HUB_CRAIOVA,1,1,SUNNY,2026-01-23T6:00:00
AWBGC4KTG,HUB_CLUJ,HUB_PLOIESTI,1,1,SUNNY,2026-01-23T6:00:00
AWBEH46ZF,HUB_BACAU,HUB_BUCURESTI,1,1,SUNNY,2026-01-23T6:00:00
AWBHU853P,HUB_TIMISOARA,HUB_PLOIESTI,1,1,SUNNY,2026-01-23T6:00:00
AWBGQW6J,HUB_CONSTANTA,HUB_CLUJ,1,1,SUNNY,2026-01-23T6:00:00
AWBZ9MXSQ,HUB_SIBIU,HUB_ORADEA,1,1,SUNNY,2026-01-23T6:00:00
AWBWNYV6G,HUB_IASI,HUB_TIMISOARA,1,1,SUNNY,2026-01-23T6:00:00
AWB112V5L,HUB_BUCURESTI,HUB_CONSTANTA,1,1,SUNNY,2026-01-23T6:00:00
AWBSHG9KR,HUB_PLOIESTI,HUB_GALATI,1,1,SUNNY,2026-01-23T6:00:00
AWBQ58RFL,HUB_BACAU,HUB_BRASOV,1,1,SUNNY,2026-01-23T6:00:00
AWBXGN92L,HUB_ORADEA,HUB_OTOPENI,1,1,SUNNY,2026-01-23T6:00:00
AWBWKRO1H,HUB_ORADEA,HUB_TIMISOARA,1,1,SUNNY,2026-01-23T6:00:00
AWBIBZ3B,HUB_CLUJ,HUB_CONSTANTA,1,1,SUNNY,2026-01-23T6:00:00
AWB9RHDJQ,HUB_IASI,HUB_GALATI,1,1,SUNNY,2026-01-23T6:00:00
AWBUW294W,HUB_TIMISOARA,HUB_CRAIOVA,1,1,SUNNY,2026-01-23T6:00:00
AWB5SN5MC,HUB_CONSTANTA,HUB_OTOPENI,1,1,SUNNY,2026-01-23T6:00:00
AWBODDBCP,HUB_PITESTI,HUB_PLOIESTI,1,1,SUNNY,2026-01-23T6:00:00
AWBR5BNDI,HUB_CLUJ,HUB_GALATI,1,1,SUNNY,2026-01-23T6:00:00
AWBW0YG3J,HUB_BUCURESTI,HUB_BACAU,1,1,SUNNY,2026-01-23T6:00:00
