AWB_ID,Origin,Final_Destination,Part,Total,Weather,Timestamp
AWBAWAJLQ,HUB_SIBIU,HUB_PITESTI,1,1,SUNNY,2026-01-22T0:00:00
AWBGSGB9W,HUB_OTOPENI,HUB_GALATI,1,1,SUNNY,2026-01-22T0:00:00
AWBHZXGKK,HUB_CLUJ,HUB_IASI,1,1,SUNNY,2026-01-22T0:00:00
AWB8GMB3K,HUB_BUCURESTI,HUB_CLUJ,1,1,SUNNY,2026-01-22T0:00:00
AWB6VX5ES,HUB_PITESTI,HUB_BRASOV,1,1,SUNNY,2026-01-22T0:00:00
AWB76ISFL,HUB_GALATI,HUB_CRAIOVA,1,1,SUNNY,2026-01-22T0:00:00
AWBUJYG6R,HUB_SIBIU,HUB_BACAU,1,1,SUNNY,2026-01-22T0:00:00
AWBZGWACN,HUB_SIBIU,HUB_TIMISOARA,1,1,SUNNY,2026-01-22T0:00:00
AWBSSOSM9,HUB_BUCURESTI,HUB_TIMISOARA,1,1,SUNNY,2026-01-22T0:00:00
AWBDTASWE,HUB_BACAU,HUB_OTOPENI,1,1,SUNNY,2026-01-22T0:00:00
AWBAN6QN8,HUB_PITESTI,HUB_ARAD,1,1,SUNNY,2026-01-22T0:00:00
AWBAUGR8K,HUB_SIBIU,HUB_TIMISOARA,1,1,SUNNY,2026-01-22T0:00:00
AWB4NFTWD,HUB_TIMISOARA,HUB_GALATI,1,1,SUNNY,2026-01-22T0:00:00
AWBP0K8IA,HUB_BACAU,HUB_CLUJ,1,1,SUNNY,2026-01-22T0:00:00
AWBS86ES,HUB_BACAU,HUB_IASI,1,1,SUNNY,2026-01-22T0:00:00
AWB2UU4WY,HUB_SIBIU,HUB_BACAU,1,1,SUNNY,2026-01-22T0:00:00
AWB912NPD,HUB_TIMISOARA,HUB_PITESTI,1,1,SUNNY,2026-01-22T0:00:00
AWBNA1F5,HUB_TIMISOARA,HUB_ARAD,1,1,SUNNY,2026-01-22T0:00:00
AWBTUHFGB,HUB_CRAIOVA,HUB_CLUJ,1,1,SUNNY,2026-01-22T0:00:00
AWBRAHNUB,HUB_BUCURESTI,HUB_ORADEA,1,1,SUNNY,2026-01-22T0:00:00
AWBIZ9SF,HUB_CRAIOVA,HUB_GALATI,1,1,SUNNY,2026-01-22T0:00:00
AWBWKAKHK,HUB_PLOIESTI,HUB_CRAIOVA,1,1,SUNNY,2026-01-22T0:00:00
AWBHITW68,HUB_PITESTI,HUB_ORADEA,1,1,SUNNY,2026-01-22T0:00:00
AWBVPZGHH,HUB_IASI,HUB_BACAU,1,1,SUNNY,2026-01-22T0:00:00
AWB5RPMHP,HUB_GALATI,HUB_BRASOV,1,1,SUNNY,2026-01-22T0:00:00
AWB6N1M2D,HUB_CONSTANTA,HUB_GALATI,1,1,SUNNY,2026-01-22T0:00:00
AWBJDN8YT,HUB_IASI,HUB_ARAD,1,1,SUNNY,2026-01-22T0:00:00
AWBAQHKHG,HUB_OTOPENI,HUB_ARAD,1,1,SUNNY,2026-01-22T0:00:00
AWB0HIEGB,HUB_BACAU,HUB_GALATI,1,1,SUNNY,2026-01-22T0:00:00
AWBJOAQCF,HUB_OTOPENI,HUB_ARAD,1,1,SUNNY,2026-01-22T0:00:00
