AWB_ID,Origin,Final_Destination,Part,Total,Weather,Timestamp
AWB1RZ6SH,HUB_PITESTI,HUB_CONSTANTA,1,1,SUNNY,2026-01-24T6:00:00
AWBOSQTQH,HUB_CONSTANTA,HUB_CLUJ,1,1,SUNNY,2026-01-24T6:00:00
AWB7A0DI,HUB_CRAIOVA,HUB_BRASOV,1,1,SUNNY,2026-01-24T6:00:00
AWBMJATTA,HUB_PITESTI,HUB_CRAIOVA,1,1,SUNNY,2026-01-24T6:00:00
AWBA9J9PA,HUB_ARAD,HUB_BRASOV,1,1,SUNNY,2026-01-24T6:00:00
AWB6WKOU,HUB_ORADEA,HUB_TIMISOARA,1,1,SUNNY,2026-01-24T6:00:00
AWBY92SBK,HUB_GALATI,HUB_CRAIOVA,1,1,SUNNY,2026-01-24T6:00:00
AWBUCZ326,HUB_BUCURESTI,HUB_ORADEA,1,1,SUNNY,2026-01-24T6:00:00
AWBA9Q3GQ,HUB_PITESTI,HUB_BUCURESTI,1,1,SUNNY,2026-01-24T6:00:00
AWB13RBB9,HUB_BRASOV,HUB_IASI,1,1,SUNNY,2026-01-24T6:00:00
AWB6YK35D,HUB_PLOIESTI,HUB_PITESTI,1,1,SUNNY,2026-01-24T6:00:00
AWBYYGGMA,HUB_CLUJ,HUB_TIMISOARA,1,1,SUNNY,2026-01-24T6:00:00
AWB1BVSUO,HUB_PITESTI,HUB_BUCURESTI,1,1,SUNNY,2026-01-24T6:00:00
AWBTHHWGE,HUB_CONSTANTA,HUB_OTOPENI,1,1,SUNNY,2026-01-24T6:00:00
AWBTBL838V,HUB_GALATI,HUB_PITESTI,1,1,SUNNY,2026-01-24T6:00:00
AWBL3NME,HUB_OTOPENI,HUB_GALATI,1,1,SUNNY,2026-01-24T6:00:00
AWB2Q9QZEY,HUB_BRASOV,HUB_BACAU,1,1,SUNNY,2026-01-24T6:00:00
AWB65D2VB,HUB_GALATI,HUB_BUCURESTI,1,1,SUNNY,2026-01-24T6:00:00
AWBPI7OHT,HUB_ARAD,HUB_BUCURESTI,1,1,SUNNY,2026-01-24T6:00:00
AWB7FPKD,HUB_TIMISOARA,HUB_BRASOV,1,1,SUNNY,2026-01-24T6:00:00
AWBO0QKM4,HUB_SIBIU,HUB_PLOIESTI,1,1,SUNNY,2026-01-24T6:00:00
AWBPAMYA,HUB_GALATI,HUB_OTOPENI,1,1,SUNNY,2026-01-24T6:00:00
AWB9SDW2JI,HUB_BRASOV,HUB_ORADEA,1,1,SUNNY,2026-01-24T6:00:00
AWBQ4S8KL,HUB_BUCURESTI,HUB_CONSTANTA,1,1,SUNNY,2026-01-24T6:00:00
AWBR330X,HUB_CONSTANTA,HUB_SIBIU,1,1,SUNNY,2026-01-24T6:00:00
AWBSUW7VT,HUB_BRASOV,HUB_CRAIOVA,1,1,SUNNY,2026-01-24T6:00:00
AWBBKWV2A,HUB_GALATI,HUB_IASI,1,1,SUNNY,2026-01-24T6:00:00
AWBNFCJP,HUB_BRASOV,HUB_BACAU,1,1,SUNNY,2026-01-24T6:00:00
AWB3OPTY,HUB_BRASOV,HUB_PLOIESTI,1,1,SUNNY,2026-01-24T6:00:00
AWBSTDWN4,HUB_BRASOV,HUB_OTOPENI,1,1,SUNNY,2026-01-24T6:00:00
AWB2D6YNC,HUB_BACAU,HUB_TIMISOARA,1,1,SUNNY,2026-01-24T6:00:00
AWB8B2UOE,HUB_BUCURESTI,HUB_OTOPENI,1,1,SUNNY,2026-01-24T6:00:00
AWBNWL4M5,HUB_BRASOV,HUB_IASI,1,1,SUNNY,2026-01-24T6:00:00
AWBM23BI2,HUB_SIBIU,HUB_IASI,1,1,SUNNY,2026-01-24T6:00:00
AWB1TBR3C,HUB_BRASOV,HUB_PITESTI,1,1,SUNNY,2026-01-24T6:00:00
AWBH1D0W,HUB_GALATI,HUB_BRASOV,1,1,SUNNY,2026-01-24T6:00:00
AWB8WFZN,HUB_PITESTI,HUB_CONSTANTA,1,1,SUNNY,2026-01-24T6:00:00
AWBL472V,HUB_CRAIOVA,HUB_CLUJ,1,1,SUNNY,2026-01-24T6:00:00
AWB8W7TRJ,HUB_BRASOV,HUB_GALATI,1,1,SUNNY,2026-01-24T6:00:00
AWB9EP9T,HUB_SIBIU,HUB_ARAD,1,1,SUNNY,2026-01-24T6:00:00
AWBY6PCEG,HUB_BRASOV,HUB_IASI,1,1,SUNNY,2026-01-24T6:00:00
