AWB_ID,Origin,Final_Destination,Part,Total,Weather,Timestamp
AWBSQXEUC,HUB_PITESTI,HUB_CONSTANTA,1,1,SUNNY,2026-01-23T12:00:00
AWBHMR3D8,HUB_PITESTI,HUB_CRAIOVA,1,1,SUNNY,2026-01-23T12:00:00
AWBW1969,HUB_BRASOV,HUB_OTOPENI,1,1,SUNNY,2026-01-23T12:00:00
AWBEIS5J,HUB_SIBIU,HUB_PLOIESTI,1,1,SUNNY,2026-01-23T12:00:00
AWBA7MNG9,HUB_PLOIESTI,HUB_BACAU,1,1,SUNNY,2026-01-23T12:00:00
AWBM7BSCL,HUB_BUCURESTI,HUB_CRAIOVA,1,1,SUNNY,2026-01-23T12:00:00
AWBVKCKLI,HUB_BRASOV,HUB_ARAD,1,1,SUNNY,2026-01-23T12:00:00
AWBNDMHG,HUB_SIBIU,HUB_PITESTI,1,1,SUNNY,2026-01-23T12:00:00
AWBRFPNP,HUB_OTOPENI,HUB_ORADEA,1,1,SUNNY,2026-01-23T12:00:00
AWB58T0WF,HUB_OTOPENI,HUB_PLOIESTI,1,1,SUNNY,2026-01-23T12:00:00
AWBXOBCBF,HUB_PLOIESTI,HUB_CRAIOVA,1,1,SUNNY,2026-01-23T12:00:00
AWB4YW3ER,HUB_BRASOV,HUB_CLUJ,1,1,SUNNY,2026-01-23T12:00:00
AWBZZXDQC,HUB_GALATI,HUB_IASI,1,1,SUNNY,2026-01-23T12:00:00
AWBN6WJC,HUB_OTOPENI,HUB_GALATI,1,1,SUNNY,2026-01-23T12:00:00
AWBO70DMJ,HUB_PITESTI,HUB_CLUJ,1,1,SUNNY,2026-01-23T12:00:00
AWBGIDNCU,HUB_BUCURESTI,HUB_GALATI,1,1,SUNNY,2026-01-23T12:00:00
AWB4DU9XG,HUB_ORADEA,HUB_CONSTANTA,1,1,SUNNY,2026-01-23T12:00:00
AWB3BDTD,HUB_PLOIESTI,HUB_IASI,1,1,SUNNY,2026-01-23T12:00:00
AWBNSNDZB,HUB_ORADEA,HUB_BUCURESTI,1,1,SUNNY,2026-01-23T12:00:00
AWBP9JFCA,HUB_SIBIU,HUB_IASI,1,1,SUNNY,2026-01-23T12:00:00
AWBTXF3NS,HUB_ORADEA,HUB_BACAU,1,1,SUNNY,2026-01-23T12:00:00
AWB0CXPBF,HUB_BRASOV,HUB_CONSTANTA,1,1,SUNNY,2026-01-23T12:00:00
AWBPQR2XL,HUB_SIBIU,HUB_PLOIESTI,1,1,SUNNY,2026-01-23T12:00:00
AWB4SNYP,HUB_IASI,HUB_SIBIU,1,1,SUNNY,2026-01-23T12:00:00
AWB3MLFJB,HUB_BACAU,HUB_ARAD,1,1,SUNNY,2026-01-23T12:00:00
AWBJF26UA,HUB_BRASOV,HUB_CONSTANTA,1,1,SUNNY,2026-01-23T12:00:00
