AWB_ID,Origin,Final_Destination,Part,Total,Weather,Timestamp
AWBU3IRYM,HUB_IASI,HUB_GALATI,1,1,SUNNY,2026-01-26T12:00:00
AWBAJN2CD,HUB_PLOIESTI,HUB_PITESTI,1,1,SUNNY,2026-01-26T12:00:00
AWBIUMJM,HUB_PLOIESTI,HUB_OTOPENI,1,1,SUNNY,2026-01-26T12:00:00
AWBUR6PDM,HUB_OTOPENI,HUB_PITESTI,1,1,SUNNY,2026-01-26T12:00:00
AWB7NOO83,HUB_ORADEA,HUB_GALATI,1,1,SUNNY,2026-01-26T12:00:00
AWBKFL5OG,HUB_TIMISOARA,HUB_BRASOV,1,1,SUNNY,2026-01-26T12:00:00
AWBRT2AB8,HUB_IASI,HUB_PLOIESTI,1,1,SUNNY,2026-01-26T12:00:00
AWBIULZ4H,HUB_CRAIOVA,HUB_BUCURESTI,1,1,SUNNY,2026-01-26T12:00:00
AWB5ROWI,HUB_PITESTI,HUB_CRAIOVA,1,1,SUNNY,2026-01-26T12:00:00
AWB903FKB,HUB_CONSTANTA,HUB_SIBIU,1,1,SUNNY,2026-01-26T12:00:00
AWBN34TOU,HUB_OTOPENI,HUB_BACAU,1,1,SUNNY,2026-01-26T12:00:00
AWBSO50UE,HUB_GALATI,HUB_ORADEA,1,1,SUNNY,2026-01-26T12:00:00
AWBOPC0SR,HUB_BUCURESTI,HUB_CLUJ,1,1,SUNNY,2026-01-26T12:00:00
AWBYKQIO,HUB_CONSTANTA,HUB_BRASOV,1,1,SUNNY,2026-01-26T12:00:00
AWB7NSDCS,HUB_OTOPENI,HUB_BRASOV,1,1,SUNNY,2026-01-26T12:00:00
AWBXYF81,HUB_OTOPENI,HUB_BACAU,1,1,SUNNY,2026-01-26T12:00:00
AWBDBZODM,HUB_CONSTANTA,HUB_IASI,1,1,SUNNY,2026-01-26T12:00:00
AWB9XAQ19,HUB_SIBIU,HUB_PLOIESTI,1,1,SUNNY,2026-01-26T12:00:00
AWBTSATNQ,HUB_OTOPENI,HUB_BRASOV,1,1,SUNNY,2026-01-26T12:00:00
AWBHMTP9MS,HUB_CLUJ,HUB_BUCURESTI,1,1,SUNNY,2026-01-26T12:00:00
AWBGDGIRM,HUB_BRASOV,HUB_SIBIU,1,1,SUNNY,2026-01-26T12:00:00
AWBZFS30S,HUB_IASI,HUB_TIMISOARA,1,1,SUNNY,2026-01-26T12:00:00
AWBMF29VF,HUB_ORADEA,HUB_BRASOV,1,1,SUNNY,2026-01-26T12:00:00
AWBTTCHXL,HUB_BRASOV,HUB_CONSTANTA,1,1,SUNNY,2026-01-26T12:00:00
AWBX9XXRK,HUB_GALATI,HUB_ARAD,1,1,SUNNY,2026-01-26T12:00:00
AWB0DWF8J,HUB_BRASOV,HUB_SIBIU,1,1,SUNNY,2026-01-26T12:00:00
AWBPWD2W,HUB_CRAIOVA,HUB_BUCURESTI,1,1,SUNNY,2026-01-26T12:00:00
AWBJT29Y,HUB_SIBIU,HUB_TIMISOARA,1,1,SUNNY,2026-01-26T12:00:00
AWB24Q11L,HUB_BUCURESTI,HUB_PITESTI,1,1,SUNNY,2026-01-26T12:00:00
AWB7KVE2J,HUB_OTOPENI,HUB_SIBIU,1,1,SUNNY,2026-01-26T12:00:00
AWB1Z8JD3,HUB_PLOIESTI,HUB_CLUJ,1,1,SUNNY,2026-01-26T12:00:00
AWBU48QY,HUB_GALATI,HUB_BRASOV,1,1,SUNNY,2026-01-26T12:00:00
AWB843K2A,HUB_ARAD,HUB_ORADEA,1,1,SUNNY,2026-01-26T12:00:00
AWBI734QN,HUB_ARAD,HUB_PITESTI,1,1,SUNNY,2026-01-26T12:00:00
AWB0K34F,HUB_BRASOV,HUB_TIMISOARA,1,1,SUNNY,2026-01-26T12:00:00
AWBCB1CTE,HUB_CLUJ,HUB_ARAD,1,1,SUNNY,2026-01-26T12:00:00
AWB4AU4Z,HUB_CRAIOVA,HUB_ARAD,1,1,SUNNY,2026-01-26T12:00:00
AWBZWHWD,HUB_BUCURESTI,HUB_PLOIESTI,1,1,SUNNY,2026-01-26T12:00:00
AWBVJI98C,HUB_BUCURESTI,HUB_CLUJ,1,1,SUNNY,2026-01-26T12:00:00
AWBL1F4B,HUB_ORADEA,HUB_OTOPENI,1,1,SUNNY,2026-01-26T12:00:00
AWBZ84I3,HUB_ARAD,HUB_BUCURESTI,1,1,SUNNY,2026-01-26T12:00:00
AWBUEGRZQ,HUB_TIMISOARA,HUB_ARAD,1,1,SUNNY,2026-01-26T12:00:00
AWB170SVG,HUB_ORADEA,HUB_CONSTANTA,1,1,SUNNY,2026-01-26T12:00:00
AWB6A932,HUB_CLUJ,HUB_PLOIESTI,1,1,SUNNY,2026-01-26T12:00:00
AWBOV4JMU,HUB_SIBIU,HUB_OTOPENI,1,1,SUNNY,2026-01-26T12:00:00
AWBVE1N4,HUB_GALATI,HUB_SIBIU,1,1,SUNNY,2026-01-26T12:00:00
AWB37KU0T,HUB_IASI,HUB_PITESTI,1,1,SUNNY,2026-01-26T12:00:00
AWBT5E9NU,HUB_BRASOV,HUB_BUCURESTI,1,1,SUNNY,2026-01-26T12:00:00
AWBSL6NLT,HUB_PLOIESTI,HUB_CRAIOVA,1,1,SUNNY,2026-01-26T12:00:00
AWBQN36C,HUB_CONSTANTA,HUB_SIBIU,1,1,SUNNY,2026-01-26T12:00:00
AWB4QFVO6,HUB_CONSTANTA,HUB_IASI,1,1,SUNNY,2026-01-26T12:00:00
AWB2STK7,HUB_BACAU,HUB_PLOIESTI,1,1,SUNNY,2026-01-26T12:00:00
AWBCYL9LE,HUB_BUCURESTI,HUB_GALATI,1,1,SUNNY,2026-01-26T12:00:00
AWBLCPESR,HUB_GALATI,HUB_CRAIOVA,1,1,SUNNY,2026-01-26T12:00:00
