AWB_ID,Origin,Final_Destination,Part,Total,Weather,Timestamp
AWB2Z0SY7,HUB_PITESTI,HUB_BUCURESTI,1,1,SUNNY,2026-01-23T18:00:00
AWBJ6J2LS,HUB_ARAD,HUB_GALATI,1,1,SUNNY,2026-01-23T18:00:00
AWBPL2H4G,HUB_SIBIU,HUB_BRASOV,1,1,SUNNY,2026-01-23T18:00:00
AWBD0TNMO,HUB_BUCURESTI,HUB_ORADEA,1,1,SUNNY,2026-01-23T18:00:00
AWBC959W3,HUB_CLUJ,HUB_ARAD,1,1,SUNNY,2026-01-23T18:00:00
AWB5AI11E,HUB_PLOIESTI,HUB_SIBIU,1,1,SUNNY,2026-01-23T18:00:00
AWBQUN02O,HUB_PLOIESTI,HUB_ORADEA,1,1,SUNNY,2026-01-23T18:00:00
AWB0GP1XK,HUB_TIMISOARA,HUB_CLUJ,1,1,SUNNY,2026-01-23T18:00:00
AWB7QMHT,HUB_GALATI,HUB_BACAU,1,1,SUNNY,2026-01-23T18:00:00
AWBX60LYM,HUB_SIBIU,HUB_IASI,1,1,SUNNY,2026-01-23T18:00:00
AWBNLJXK,HUB_GALATI,HUB_ORADEA,1,1,SUNNY,2026-01-23T18:00:00
AWBS36KS,HUB_SIBIU,HUB_PITESTI,1,1,SUNNY,2026-01-23T18:00:00
AWBADDLD,HUB_CRAIOVA,HUB_TIMISOARA,1,1,SUNNY,2026-01-23T18:00:00
AWBI42WPG,HUB_CONSTANTA,HUB_ORADEA,1,1,SUNNY,2026-01-23T18:00:00
AWBPRRATH,HUB_TIMISOARA,HUB_CONSTANTA,1,1,SUNNY,2026-01-23T18:00:00
AWB7DU4QL,HUB_BRASOV,HUB_ORADEA,1,1,SUNNY,2026-01-23T18:00:00
AWBYOL64,HUB_BRASOV,HUB_OTOPENI,1,1,SUNNY,2026-01-23T18:00:00
AWBUJG92,HUB_TIMISOARA,HUB_BRASOV,1,1,SUNNY,2026-01-23T18:00:00
AWBGSM3GQ,HUB_BACAU,HUB_ARAD,1,1,SUNNY,2026-01-23T18:00:00
AWBV1B1DB,HUB_ORADEA,HUB_PLOIESTI,1,1,SUNNY,2026-01-23T18:00:00
AWBT8Z632,HUB_OTOPENI,HUB_ARAD,1,1,SUNNY,2026-01-23T18:00:00
AWBIXBE3X,HUB_CRAIOVA,HUB_PITESTI,1,1,SUNNY,2026-01-23T18:00:00
AWB3G970C,HUB_PITESTI,HUB_BACAU,1,1,SUNNY,2026-01-23T18:00:00
AWB093E5,HUB_GALATI,HUB_CONSTANTA,1,1,SUNNY,2026-01-23T18:00:00
AWBC37ARI,HUB_ORADEA,HUB_ARAD,1,1,SUNNY,2026-01-23T18:00:00
AWBHSN2HM,HUB_CONSTANTA,HUB_ORADEA,1,1,SUNNY,2026-01-23T18:00:00
AWB8MTCO,HUB_SIBIU,HUB_IASI,1,1,SUNNY,2026-01-23T18:00:00
AWBQKCTG,HUB_PITESTI,HUB_IASI,1,1,SUNNY,2026-01-23T18:00:00
AWBJ3D6SR,HUB_CONSTANTA,HUB_OTOPENI,1,1,SUNNY,2026-01-23T18:00:00
AWBW0IYAE,HUB_CRAIOVA,HUB_BUCURESTI,1,1,SUNNY,2026-01-23T18:00:00
AWB5XL4FH,HUB_CLUJ,HUB_IASI,1,1,SUNNY,2026-01-23T18:00:00
AWB12MR8,HUB_PLOIESTI,HUB_ARAD,1,1,SUNNY,2026-01-23T18:00:00
AWB0YGWH,HUB_BUCURESTI,HUB_PLOIESTI,1,1,SUNNY,2026-01-23T18:00:00
AWBUAP11I,HUB_CLUJ,HUB_PITESTI,1,1,SUNNY,2026-01-23T18:00:00
AWBS3OLX,HUB_PITESTI,HUB_BACAU,1,1,SUNNY,2026-01-23T18:00:00
AWB7B69RI,HUB_BUCURESTI,HUB_IASI,1,1,SUNNY,2026-01-23T18:00:00
AWBM7TOO0I,HUB_CRAIOVA,HUB_CLUJ,1,1,SUNNY,2026-01-23T18:00:00
AWBCYZ3QI,HUB_SIBIU,HUB_PLOIESTI,1,1,SUNNY,2026-01-23T18:00:00
AWB15A6DFP,HUB_CONSTANTA,HUB_CRAIOVA,1,1,SUNNY,2026-01-23T18:00:00
AWB6XX4ID,HUB_IASI,HUB_TIMISOARA,1,1,SUNNY,2026-01-23T18:00:00
AWB6SBKGB,HUB_CONSTANTA,HUB_SIBIU,1,1,SUNNY,2026-01-23T18:00:00
AWBB0V8G4,HUB_CLUJ,HUB_ORADEA,1,1,SUNNY,2026-01-23T18:00:00
AWBVD8SZH,HUB_SIBIU,HUB_PLOIESTI,1,1,SUNNY,2026-01-23T18:00:00
AWBUY8W9D,HUB_GALATI,HUB_CRAIOVA,1,1,SUNNY,2026-01-23T18:00:00
AWBR00L9D,HUB_SIBIU,HUB_BRASOV,1,1,SUNNY,2026-01-23T18:00:00
AWB6TR87K,HUB_IASI,HUB_ARAD,1,1,SUNNY,2026-01-23T18:00:00
AWBMKUCN,HUB_CLUJ,HUB_BRASOV,1,1,SUNNY,2026-01-23T18:00:00
AWB0LW9ZA,HUB_PLOIESTI,HUB_OTOPENI,1,1,SUNNY,2026-01-23T18:00:00
AWB4UWMZ,HUB_OTOPENI,HUB_IASI,1,1,SUNNY,2026-01-23T18:00:00
AWB74SI7F,HUB_TIMISOARA,HUB_GALATI,1,1,SUNNY,2026-01-23T18:00:00
AWBCGVE1V,HUB_OTOPENI,HUB_BRASOV,1,1,SUNNY,2026-01-23T18:00:00
AWBFUWVVF,HUB_CONSTANTA,HUB_BRASOV,1,1,SUNNY,2026-01-23T18:00:00
AWBY8UELU,HUB_BUCURESTI,HUB_ARAD,1,1,SUNNY,2026-01-23T18:00:00
AWBUB3PKH,HUB_PITESTI,HUB_BACAU,1,1,SUNNY,2026-01-23T18:00:00
AWBOE5EFS,HUB_BRASOV,HUB_ORADEA,1,1,SUNNY,2026-01-23T18:00:00
AWB4DE33F,HUB_SIBIU,HUB_BACAU,1,1,SUNNY,2026-01-23T18:00:00
AWBXIQPNL,HUB_BACAU,HUB_CLUJ,1,1,SUNNY,2026-01-23T18:00:00
AWB7V8W1,HUB_BUCURESTI,HUB_BACAU,1,1,SUNNY,2026-01-23T18:00:00
AWBY7YTXP,HUB_PITESTI,HUB_OTOPENI,1,1,SUNNY,2026-01-23T18:00:00
AWB2TW4R,HUB_BUCURESTI,HUB_BRASOV,1,1,SUNNY,2026-01-23T18:00:00
AWBCTINLS,HUB_ORADEA,HUB_TIMISOARA,1,1,SUNNY,2026-01-23T18:00:00
AWBV3J9J,HUB_SIBIU,HUB_CONSTANTA,1,1,SUNNY,2026-01-23T18:00:00
AWBIMF2Q,HUB_GALATI,HUB_OTOPENI,1,1,SUNNY,2026-01-23T18:00:00
AWBQ1B72,HUB_ORADEA,HUB_TIMISOARA,1,1,SUNNY,2026-01-23T18:00:00
AWB44L71B,HUB_OTOPENI,HUB_CLUJ,1,1,SUNNY,2026-01-23T18:00:00
AWBWPFY45,HUB_CLUJ,HUB_ORADEA,1,1,SUNNY,2026-01-23T18:00:00
AWBFB9JZV,HUB_CLUJ,HUB_IASI,1,1,SUNNY,2026-01-23T18:00:00
AWB3OPUI,HUB_OTOPENI,HUB_CRAIOVA,1,1,SUNNY,2026-01-23T18:00:00
AWBZLJ0T,HUB_ARAD,HUB_PLOIESTI,1,1,SUNNY,2026-01-23T18:00:00
AWBTH4JTJ,HUB_SIBIU,HUB_BUCURESTI,1,1,SUNNY,2026-01-23T18:00:00
AWBYHTOL5,HUB_TIMISOARA,HUB_GALATI,1,1,SUNNY,2026-01-23T18:00:00
AWBJF10XO,HUB_PITESTI,HUB_CLUJ,1,1,SUNNY,2026-01-23T18:00:00
AWB9UVBPC,HUB_PLOIESTI,HUB_PITESTI,1,1,SUNNY,2026-01-23T18:00:00
AWB1F5GN,HUB_TIMISOARA,HUB_CRAIOVA,1,1,SUNNY,2026-01-23T18:00:00
AWBVDE897,HUB_CRAIOVA,HUB_BUCURESTI,1,1,SUNNY,2026-01-23T18:00:00
AWBXFLOEJF,HUB_TIMISOARA,HUB_CONSTANTA,1,1,SUNNY,2026-01-23T18:00:00
AWBRZVUWP,HUB_BUCURESTI,HUB_PITESTI,1,1,SUNNY,2026-01-23T18:00:00
AWBKBETR,HUB_CRAIOVA,HUB_OTOPENI,1,1,SUNNY,2026-01-23T18:00:00
AWBT6M1C,HUB_PLOIESTI,HUB_IASI,1,1,SUNNY,2026-01-23T18:00:00
AWBKRQ7TD,HUB_CONSTANTA,HUB_PLOIESTI,1,1,SUNNY,2026-01-23T18:00:00
AWBR6B1KVA,HUB_CRAIOVA,HUB_OTOPENI,1,1,SUNNY,2026-01-23T18:00:00
AWB6176V,HUB_PITESTI,HUB_OTOPENI,1,1,SUNNY,2026-01-23T18:00:00
AWBHC769R,HUB_ARAD,HUB_CLUJ,1,1,SUNNY,2026-01-23T18:00:00
AWBZRW8C,HUB_TIMISOARA,HUB_SIBIU,1,1,SUNNY,2026-01-23T18:00:00
AWBFPNCW7,HUB_GALATI,HUB_ORADEA,1,1,SUNNY,2026-01-23T18:00:00
AWBKXJSQ3,HUB_TIMISOARA,HUB_CLUJ,1,1,SUNNY,2026-01-23T18:00:00
AWBGJJ9FA,HUB_BACAU,HUB_PLOIESTI,1,1,SUNNY,2026-01-23T18:00:00
AWB0KMUGD,HUB_PITESTI,HUB_ARAD,1,1,SUNNY,2026-01-23T18:00:00
AWB9HEKBL,HUB_ARAD,HUB_GALATI,1,1,SUNNY,2026-01-23T18:00:00
AWBD21XMO,HUB_OTOPENI,HUB_CRAIOVA,1,1,SUNNY,2026-01-23T18:00:00
AWBBTMPY,HUB_BRASOV,HUB_PLOIESTI,1,1,SUNNY,2026-01-23T18:00:00
AWBJ676X,HUB_PITESTI,HUB_BRASOV,1,1,SUNNY,2026-01-23T18:00:00
AWBY6OFIK,HUB_PITESTI,HUB_BRASOV,1,1,SUNNY,2026-01-23T18:00:00
AWBH4ZTXG,HUB_CLUJ,HUB_BACAU,1,1,SUNNY,2026-01-23T18:00:00
AWB3E3HBD,HUB_BRASOV,HUB_GALATI,1,1,SUNNY,2026-01-23T18:00:00
AWBMERZZQ,HUB_GALATI,HUB_CONSTANTA,1,1,SUNNY,2026-01-23T18:00:00
AWB0K07LE,HUB_CLUJ,HUB_TIMISOARA,1,1,SUNNY,2026-01-23T18:00:00
