AWB_ID,Origin,Final_Destination,Part,Total,Weather,Timestamp
AWBL4G4D,HUB_BUCURESTI,HUB_CRAIOVA,1,1,SUNNY,2026-01-21T22:00:00.000Z
AWB29LWO,HUB_BUCURESTI,HUB_CRAIOVA,1,3,SUNNY,2026-01-21T22:00:00.000Z
AWB29LWO,HUB_BUCURESTI,HUB_CRAIOVA,2,3,SUNNY,2026-01-21T22:00:00.000Z
AWB29LWO,HUB_BUCURESTI,HUB_CRAIOVA,3,3,SUNNY,2026-01-21T22:00:00.000Z
AWBWCZCU5,HUB_BUCURESTI,HUB_CONSTANTA,1,1,SUNNY,2026-01-21T22:00:00.000Z
AWBAD93BJ,HUB_BUCURESTI,HUB_CONSTANTA,1,2,SUNNY,2026-01-21T22:00:00.000Z
AWBAD93BJ,HUB_BUCURESTI,HUB_CONSTANTA,2,2,SUNNY,2026-01-21T22:00:00.000Z
AWBIXO754,HUB_BUCURESTI,HUB_BRASOV,1,1,SUNNY,2026-01-21T22:00:00.000Z
AWBXWLR4M,HUB_BUCURESTI,HUB_IASI,1,2,SUNNY,2026-01-21T22:00:00.000Z
AWBXWLR4M,HUB_BUCURESTI,HUB_IASI,2,2,SUNNY,2026-01-21T22:00:00.000Z
AWBN9DLQN,HUB_BUCURESTI,HUB_IASI,1,2,SUNNY,2026-01-21T22:00:00.000Z
AWBN9DLQN,HUB_BUCURESTI,HUB_IASI,2,2,SUNNY,2026-01-21T22:00:00.000Z
AWB1GEVIN,HUB_BUCURESTI,HUB_SIBIU,1,3,SUNNY,2026-01-21T22:00:00.000Z
AWB1GEVIN,HUB_BUCURESTI,HUB_SIBIU,2,3,SUNNY,2026-01-21T22:00:00.000Z
AWB1GEVIN,HUB_BUCURESTI,HUB_SIBIU,3,3,SUNNY,2026-01-21T22:00:00.000Z
AWBUGFPB,HUB_BUCURESTI,HUB_BACAU,1,2,SUNNY,2026-01-21T22:00:00.000Z
AWBUGFPB,HUB_BUCURESTI,HUB_BACAU,2,2,SUNNY,2026-01-21T22:00:00.000Z
AWB6KNCKD,HUB_BUCURESTI,HUB_BRASOV,1,1,SUNNY,2026-01-21T22:00:00.000Z
AWBC173A4,HUB_BUCURESTI,HUB_CRAIOVA,1,2,SUNNY,2026-01-21T22:00:00.000Z
AWBC173A4,HUB_BUCURESTI,HUB_CRAIOVA,2,2,SUNNY,2026-01-21T22:00:00.000Z
AWB3HP3QXO,HUB_BUCURESTI,HUB_CLUJ,1,1,SUNNY,2026-01-21T22:00:00.000Z
AWBSLYBZW,HUB_BUCURESTI,HUB_ORADEA,1,1,SUNNY,2026-01-21T22:00:00.000Z
AWB2WD48,HUB_BUCURESTI,HUB_TIMISOARA,1,1,SUNNY,2026-01-21T22:00:00.000Z
AWBH8J8R,HUB_BUCURESTI,HUB_IASI,1,2,SUNNY,2026-01-21T22:00:00.000Z
AWBH8J8R,HUB_BUCURESTI,HUB_IASI,2,2,SUNNY,2026-01-21T22:00:00.000Z
AWBPZEGX,HUB_BUCURESTI,HUB_GALATI,1,2,SUNNY,2026-01-21T22:00:00.000Z
AWBPZEGX,HUB_BUCURESTI,HUB_GALATI,2,2,SUNNY,2026-01-21T22:00:00.000Z
AWB8Z843O,HUB_BUCURESTI,HUB_ARAD,1,2,SUNNY,2026-01-21T22:00:00.000Z
AWB8Z843O,HUB_BUCURESTI,HUB_ARAD,2,2,SUNNY,2026-01-21T22:00:00.000Z
AWBQP7A8K,HUB_BUCURESTI,HUB_ARAD,1,2,SUNNY,2026-01-21T22:00:00.000Z
AWBQP7A8K,HUB_BUCURESTI,HUB_ARAD,2,2,SUNNY,2026-01-21T22:00:00.000Z
AWB856WO2,HUB_BUCURESTI,HUB_CONSTANTA,1,3,SUNNY,2026-01-21T22:00:00.000Z
AWB856WO2,HUB_BUCURESTI,HUB_CONSTANTA,2,3,SUNNY,2026-01-21T22:00:00.000Z
AWB856WO2,HUB_BUCURESTI,HUB_CONSTANTA,3,3,SUNNY,2026-01-21T22:00:00.000Z
AWBW9GYUJ,HUB_BUCURESTI,HUB_GALATI,1,2,SUNNY,2026-01-21T22:00:00.000Z
AWBW9GYUJ,HUB_BUCURESTI,HUB_GALATI,2,2,SUNNY,2026-01-21T22:00:00.000Z
AWB9UVEIE,HUB_BUCURESTI,HUB_BRASOV,1,1,SUNNY,2026-01-21T22:00:00.000Z
AWB0A59F7,HUB_BUCURESTI,HUB_TIMISOARA,1,2,SUNNY,2026-01-21T22:00:00.000Z
AWB0A59F7,HUB_BUCURESTI,HUB_TIMISOARA,2,2,SUNNY,2026-01-21T22:00:00.000Z
AWBBF2I1P,HUB_BUCURESTI,HUB_CLUJ,1,1,SUNNY,2026-01-21T22:00:00.000Z
AWB0AQXN,HUB_BUCURESTI,HUB_PITESTI,1,1,SUNNY,2026-01-21T22:00:00.000Z
AWBXL0FQP,HUB_BUCURESTI,HUB_ORADEA,1,1,SUNNY,2026-01-21T22:00:00.000Z
AWB69CC7S,HUB_BUCURESTI,HUB_GALATI,1,3,SUNNY,2026-01-21T22:00:00.000Z
AWB69CC7S,HUB_BUCURESTI,HUB_GALATI,2,3,SUNNY,2026-01-21T22:00:00.000Z
AWB69CC7S,HUB_BUCURESTI,HUB_GALATI,3,3,SUNNY,2026-01-21T22:00:00.000Z
AWB1LM9XS,HUB_BUCURESTI,HUB_TIMISOARA,1,1,SUNNY,2026-01-21T22:00:00.000Z
AWBQYUHWN,HUB_BUCURESTI,HUB_CLUJ,1,1,SUNNY,2026-01-21T22:00:00.000Z
AWBWNTMUB,HUB_BUCURESTI,HUB_BACAU,1,1,SUNNY,2026-01-21T22:00:00.000Z
AWB2RFXE,HUB_BUCURESTI,HUB_IASI,1,2,SUNNY,2026-01-21T22:00:00.000Z
AWB2RFXE,HUB_BUCURESTI,HUB_IASI,2,2,SUNNY,2026-01-21T22:00:00.000Z
AWB5L85LLM,HUB_BUCURESTI,HUB_CLUJ,1,1,SUNNY,2026-01-21T22:00:00.000Z
AWB92H58X,HUB_BUCURESTI,HUB_BRASOV,1,1,SUNNY,2026-01-21T22:00:00.000Z
AWBLJID7D,HUB_BUCURESTI,HUB_ARAD,1,1,SUNNY,2026-01-21T22:00:00.000Z
AWB6YAD4N,HUB_BUCURESTI,HUB_GALATI,1,2,SUNNY,2026-01-21T22:00:00.000Z
AWB6YAD4N,HUB_BUCURESTI,HUB_GALATI,2,2,SUNNY,2026-01-21T22:00:00.000Z
AWBBG4Z7,HUB_BUCURESTI,HUB_ORADEA,1,3,SUNNY,2026-01-21T22:00:00.000Z
AWBBG4Z7,HUB_BUCURESTI,HUB_ORADEA,2,3,SUNNY,2026-01-21T22:00:00.000Z
AWBBG4Z7,HUB_BUCURESTI,HUB_ORADEA,3,3,SUNNY,2026-01-21T22:00:00.000Z
AWBJKT1ZM,HUB_BUCURESTI,HUB_BACAU,1,1,SUNNY,2026-01-21T22:00:00.000Z
AWBD9QFTU,HUB_BUCURESTI,HUB_CONSTANTA,1,3,SUNNY,2026-01-21T22:00:00.000Z
AWBD9QFTU,HUB_BUCURESTI,HUB_CONSTANTA,2,3,SUNNY,2026-01-21T22:00:00.000Z
AWBD9QFTU,HUB_BUCURESTI,HUB_CONSTANTA,3,3,SUNNY,2026-01-21T22:00:00.000Z
AWB7MLZ8I,HUB_BUCURESTI,HUB_CLUJ,1,3,SUNNY,2026-01-21T22:00:00.000Z
AWB7MLZ8I,HUB_BUCURESTI,HUB_CLUJ,2,3,SUNNY,2026-01-21T22:00:00.000Z
AWB7MLZ8I,HUB_BUCURESTI,HUB_CLUJ,3,3,SUNNY,2026-01-21T22:00:00.000Z
AWB4QFJYT,HUB_BUCURESTI,HUB_ORADEA,1,2,SUNNY,2026-01-21T22:00:00.000Z
AWB4QFJYT,HUB_BUCURESTI,HUB_ORADEA,2,2,SUNNY,2026-01-21T22:00:00.000Z
AWBEP7CD,HUB_BUCURESTI,HUB_GALATI,1,2,SUNNY,2026-01-21T22:00:00.000Z
AWBEP7CD,HUB_BUCURESTI,HUB_GALATI,2,2,SUNNY,2026-01-21T22:00:00.000Z
AWBPFXBI6,HUB_OTOPENI,HUB_ARAD,1,3,SUNNY,2026-01-21T22:00:00.000Z
AWBPFXBI6,HUB_OTOPENI,HUB_ARAD,2,3,SUNNY,2026-01-21T22:00:00.000Z
AWBPFXBI6,HUB_OTOPENI,HUB_ARAD,3,3,SUNNY,2026-01-21T22:00:00.000Z
AWBGOM5PU,HUB_OTOPENI,HUB_IASI,1,2,SUNNY,2026-01-21T22:00:00.000Z
AWBGOM5PU,HUB_OTOPENI,HUB_IASI,2,2,SUNNY,2026-01-21T22:00:00.000Z
AWB2M7TRO,HUB_OTOPENI,HUB_PLOIESTI,1,3,SUNNY,2026-01-21T22:00:00.000Z
AWB2M7TRO,HUB_OTOPENI,HUB_PLOIESTI,2,3,SUNNY,2026-01-21T22:00:00.000Z
AWB2M7TRO,HUB_OTOPENI,HUB_PLOIESTI,3,3,SUNNY,2026-01-21T22:00:00.000Z
AWBI37NAM,HUB_OTOPENI,HUB_ORADEA,1,2,SUNNY,2026-01-21T22:00:00.000Z
AWBI37NAM,HUB_OTOPENI,HUB_ORADEA,2,2,SUNNY,2026-01-21T22:00:00.000Z
AWB4B3U8J,HUB_OTOPENI,HUB_PLOIESTI,1,3,SUNNY,2026-01-21T22:00:00.000Z
AWB4B3U8J,HUB_OTOPENI,HUB_PLOIESTI,2,3,SUNNY,2026-01-21T22:00:00.000Z
AWB4B3U8J,HUB_OTOPENI,HUB_PLOIESTI,3,3,SUNNY,2026-01-21T22:00:00.000Z
AWBYY5OZH,HUB_OTOPENI,HUB_CRAIOVA,1,2,SUNNY,2026-01-21T22:00:00.000Z
AWBYY5OZH,HUB_OTOPENI,HUB_CRAIOVA,2,2,SUNNY,2026-01-21T22:00:00.000Z
AWB7MFFE,HUB_OTOPENI,HUB_GALATI,1,3,SUNNY,2026-01-21T22:00:00.000Z
AWB7MFFE,HUB_OTOPENI,HUB_GALATI,2,3,SUNNY,2026-01-21T22:00:00.000Z
AWB7MFFE,HUB_OTOPENI,HUB_GALATI,3,3,SUNNY,2026-01-21T22:00:00.000Z
AWB38OXCJ,HUB_OTOPENI,HUB_BRASOV,1,3,SUNNY,2026-01-21T22:00:00.000Z
AWB38OXCJ,HUB_OTOPENI,HUB_BRASOV,2,3,SUNNY,2026-01-21T22:00:00.000Z
AWB38OXCJ,HUB_OTOPENI,HUB_BRASOV,3,3,SUNNY,2026-01-21T22:00:00.000Z
AWBUJ83QS,HUB_OTOPENI,HUB_GALATI,1,3,SUNNY,2026-01-21T22:00:00.000Z
AWBUJ83QS,HUB_OTOPENI,HUB_GALATI,2,3,SUNNY,2026-01-21T22:00:00.000Z
AWBUJ83QS,HUB_OTOPENI,HUB_GALATI,3,3,SUNNY,2026-01-21T22:00:00.000Z
AWBRY22QO,HUB_OTOPENI,HUB_IASI,1,2,SUNNY,2026-01-21T22:00:00.000Z
AWBRY22QO,HUB_OTOPENI,HUB_IASI,2,2,SUNNY,2026-01-21T22:00:00.000Z
AWBPJ28VQ,HUB_OTOPENI,HUB_PITESTI,1,2,SUNNY,2026-01-21T22:00:00.000Z
AWBPJ28VQ,HUB_OTOPENI,HUB_PITESTI,2,2,SUNNY,2026-01-21T22:00:00.000Z
AWBOTS03S,HUB_OTOPENI,HUB_ORADEA,1,3,SUNNY,2026-01-21T22:00:00.000Z
AWBOTS03S,HUB_OTOPENI,HUB_ORADEA,2,3,SUNNY,2026-01-21T22:00:00.000Z
AWBOTS03S,HUB_OTOPENI,HUB_ORADEA,3,3,SUNNY,2026-01-21T22:00:00.000Z
AWBAC4EIQ,HUB_OTOPENI,HUB_IASI,1,3,SUNNY,2026-01-21T22:00:00.000Z
AWBAC4EIQ,HUB_OTOPENI,HUB_IASI,2,3,SUNNY,2026-01-21T22:00:00.000Z
AWBAC4EIQ,HUB_OTOPENI,HUB_IASI,3,3,SUNNY,2026-01-21T22:00:00.000Z
AWB6O507G,HUB_OTOPENI,HUB_CLUJ,1,3,SUNNY,2026-01-21T22:00:00.000Z
AWB6O507G,HUB_OTOPENI,HUB_CLUJ,2,3,SUNNY,2026-01-21T22:00:00.000Z
AWB6O507G,HUB_OTOPENI,HUB_CLUJ,3,3,SUNNY,2026-01-21T22:00:00.000Z
AWBT95Z28,HUB_OTOPENI,HUB_CRAIOVA,1,3,SUNNY,2026-01-21T22:00:00.000Z
AWBT95Z28,HUB_OTOPENI,HUB_CRAIOVA,2,3,SUNNY,2026-01-21T22:00:00.000Z
AWBT95Z28,HUB_OTOPENI,HUB_CRAIOVA,3,3,SUNNY,2026-01-21T22:00:00.000Z
AWBPLDQ9G,HUB_OTOPENI,HUB_PITESTI,1,1,SUNNY,2026-01-21T22:00:00.000Z
AWBMOQMA,HUB_OTOPENI,HUB_BUCURESTI,1,1,SUNNY,2026-01-21T22:00:00.000Z
AWBBJO06N,HUB_OTOPENI,HUB_ORADEA,1,2,SUNNY,2026-01-21T22:00:00.000Z
AWBBJO06N,HUB_OTOPENI,HUB_ORADEA,2,2,SUNNY,2026-01-21T22:00:00.000Z
AWB1EBLEF,HUB_OTOPENI,HUB_IASI,1,2,SUNNY,2026-01-21T22:00:00.000Z
AWB1EBLEF,HUB_OTOPENI,HUB_IASI,2,2,SUNNY,2026-01-21T22:00:00.000Z
AWBGC6ELH,HUB_OTOPENI,HUB_ARAD,1,3,SUNNY,2026-01-21T22:00:00.000Z
AWBGC6ELH,HUB_OTOPENI,HUB_ARAD,2,3,SUNNY,2026-01-21T22:00:00.000Z
AWBGC6ELH,HUB_OTOPENI,HUB_ARAD,3,3,SUNNY,2026-01-21T22:00:00.000Z
AWBD8BAJT,HUB_OTOPENI,HUB_CLUJ,1,2,SUNNY,2026-01-21T22:00:00.000Z
AWBD8BAJT,HUB_OTOPENI,HUB_CLUJ,2,2,SUNNY,2026-01-21T22:00:00.000Z
AWBO1ROAA,HUB_OTOPENI,HUB_ARAD,1,3,SUNNY,2026-01-21T22:00:00.000Z
AWBO1ROAA,HUB_OTOPENI,HUB_ARAD,2,3,SUNNY,2026-01-21T22:00:00.000Z
AWBO1ROAA,HUB_OTOPENI,HUB_ARAD,3,3,SUNNY,2026-01-21T22:00:00.000Z
AWB3P7QD,HUB_OTOPENI,HUB_BACAU,1,3,SUNNY,2026-01-21T22:00:00.000Z
AWB3P7QD,HUB_OTOPENI,HUB_BACAU,2,3,SUNNY,2026-01-21T22:00:00.000Z
AWB3P7QD,HUB_OTOPENI,HUB_BACAU,3,3,SUNNY,2026-01-21T22:00:00.000Z
AWBAQXG8,HUB_OTOPENI,HUB_IASI,1,2,SUNNY,2026-01-21T22:00:00.000Z
AWBAQXG8,HUB_OTOPENI,HUB_IASI,2,2,SUNNY,2026-01-21T22:00:00.000Z
AWBYOWEPJ,HUB_OTOPENI,HUB_CLUJ,1,3,SUNNY,2026-01-21T22:00:00.000Z
AWBYOWEPJ,HUB_OTOPENI,HUB_CLUJ,2,3,SUNNY,2026-01-21T22:00:00.000Z
AWBYOWEPJ,HUB_OTOPENI,HUB_CLUJ,3,3,SUNNY,2026-01-21T22:00:00.000Z
AWBFZVW1L,HUB_PLOIESTI,HUB_BUCURESTI,1,1,SUNNY,2026-01-21T22:00:00.000Z
AWBNHKIR8,HUB_PLOIESTI,HUB_ARAD,1,1,SUNNY,2026-01-21T22:00:00.000Z
AWBGEV8O8,HUB_PLOIESTI,HUB_OTOPENI,1,1,SUNNY,2026-01-21T22:00:00.000Z
