AWB_ID,Origin,Final_Destination,Part,Total,Weather,Timestamp
AWBOKQTO,HUB_BUCURESTI,HUB_TIMISOARA,1,1,SUNNY,2026-01-21T04:00:00.000Z
AWB3SAKFF,HUB_BUCURESTI,HUB_ARAD,1,1,SUNNY,2026-01-21T04:00:00.000Z
AWBUL76MI,HUB_BUCURESTI,HUB_IASI,1,3,SUNNY,2026-01-21T04:00:00.000Z
AWBUL76MI,HUB_BUCURESTI,HUB_IASI,2,3,SUNNY,2026-01-21T04:00:00.000Z
AWBUL76MI,HUB_BUCURESTI,HUB_IASI,3,3,SUNNY,2026-01-21T04:00:00.000Z
AWBPSHO7A,HUB_BUCURESTI,HUB_SIBIU,1,1,SUNNY,2026-01-21T04:00:00.000Z
AWBUGV5X8,HUB_BUCURESTI,HUB_CONSTANTA,1,3,SUNNY,2026-01-21T04:00:00.000Z
AWBUGV5X8,HUB_BUCURESTI,HUB_CONSTANTA,2,3,SUNNY,2026-01-21T04:00:00.000Z
AWBUGV5X8,HUB_BUCURESTI,HUB_CONSTANTA,3,3,SUNNY,2026-01-21T04:00:00.000Z
AWBJCEC4O,HUB_BUCURESTI,HUB_CONSTANTA,1,3,SUNNY,2026-01-21T04:00:00.000Z
AWBJCEC4O,HUB_BUCURESTI,HUB_CONSTANTA,2,3,SUNNY,2026-01-21T04:00:00.000Z
AWBJCEC4O,HUB_BUCURESTI,HUB_CONSTANTA,3,3,SUNNY,2026-01-21T04:00:00.000Z
AWBB1JE9,HUB_BUCURESTI,HUB_GALATI,1,2,SUNNY,2026-01-21T04:00:00.000Z
AWBB1JE9,HUB_BUCURESTI,HUB_GALATI,2,2,SUNNY,2026-01-21T04:00:00.000Z
AWBESBLV,HUB_BUCURESTI,HUB_TIMISOARA,1,2,SUNNY,2026-01-21T04:00:00.000Z
AWBESBLV,HUB_BUCURESTI,HUB_TIMISOARA,2,2,SUNNY,2026-01-21T04:00:00.000Z
AWBE66XBE,HUB_BUCURESTI,HUB_ORADEA,1,2,SUNNY,2026-01-21T04:00:00.000Z
AWBE66XBE,HUB_BUCURESTI,HUB_ORADEA,2,2,SUNNY,2026-01-21T04:00:00.000Z
AWBUNZ19V,HUB_BUCURESTI,HUB_OTOPENI,1,3,SUNNY,2026-01-21T04:00:00.000Z
AWBUNZ19V,HUB_BUCURESTI,HUB_OTOPENI,2,3,SUNNY,2026-01-21T04:00:00.000Z
AWBUNZ19V,HUB_BUCURESTI,HUB_OTOPENI,3,3,SUNNY,2026-01-21T04:00:00.000Z
AWB7ZRS8G,HUB_BUCURESTI,HUB_ARAD,1,3,SUNNY,2026-01-21T04:00:00.000Z
AWB7ZRS8G,HUB_BUCURESTI,HUB_ARAD,2,3,SUNNY,2026-01-21T04:00:00.000Z
AWB7ZRS8G,HUB_BUCURESTI,HUB_ARAD,3,3,SUNNY,2026-01-21T04:00:00.000Z
AWBI994CA,HUB_BUCURESTI,HUB_OTOPENI,1,3,SUNNY,2026-01-21T04:00:00.000Z
AWBI994CA,HUB_BUCURESTI,HUB_OTOPENI,2,3,SUNNY,2026-01-21T04:00:00.000Z
AWBI994CA,HUB_BUCURESTI,HUB_OTOPENI,3,3,SUNNY,2026-01-21T04:00:00.000Z
AWBJSJX94,HUB_BUCURESTI,HUB_ARAD,1,1,SUNNY,2026-01-21T04:00:00.000Z
AWB7TNVBP,HUB_BUCURESTI,HUB_GALATI,1,2,SUNNY,2026-01-21T04:00:00.000Z
AWB7TNVBP,HUB_BUCURESTI,HUB_GALATI,2,2,SUNNY,2026-01-21T04:00:00.000Z
AWBF7TEW,HUB_BUCURESTI,HUB_BRASOV,1,2,SUNNY,2026-01-21T04:00:00.000Z
AWBF7TEW,HUB_BUCURESTI,HUB_BRASOV,2,2,SUNNY,2026-01-21T04:00:00.000Z
AWBGS5T5Q,HUB_BUCURESTI,HUB_CLUJ,1,1,SUNNY,2026-01-21T04:00:00.000Z
AWBO4BWRR,HUB_BUCURESTI,HUB_CLUJ,1,3,SUNNY,2026-01-21T04:00:00.000Z
AWBO4BWRR,HUB_BUCURESTI,HUB_CLUJ,2,3,SUNNY,2026-01-21T04:00:00.000Z
AWBO4BWRR,HUB_BUCURESTI,HUB_CLUJ,3,3,SUNNY,2026-01-21T04:00:00.000Z
AWBV1L356I,HUB_BUCURESTI,HUB_CLUJ,1,3,SUNNY,2026-01-21T04:00:00.000Z
AWBV1L356I,HUB_BUCURESTI,HUB_CLUJ,2,3,SUNNY,2026-01-21T04:00:00.000Z
AWBV1L356I,HUB_BUCURESTI,HUB_CLUJ,3,3,SUNNY,2026-01-21T04:00:00.000Z
AWBW1TORI,HUB_BUCURESTI,HUB_GALATI,1,3,SUNNY,2026-01-21T04:00:00.000Z
AWBW1TORI,HUB_BUCURESTI,HUB_GALATI,2,3,SUNNY,2026-01-21T04:00:00.000Z
AWBW1TORI,HUB_BUCURESTI,HUB_GALATI,3,3,SUNNY,2026-01-21T04:00:00.000Z
AWBF21LHO,HUB_BUCURESTI,HUB_IASI,1,2,SUNNY,2026-01-21T04:00:00.000Z
AWBF21LHO,HUB_BUCURESTI,HUB_IASI,2,2,SUNNY,2026-01-21T04:00:00.000Z
AWBJ4WAFMR,HUB_OTOPENI,HUB_ORADEA,1,2,SUNNY,2026-01-21T04:00:00.000Z
AWBJ4WAFMR,HUB_OTOPENI,HUB_ORADEA,2,2,SUNNY,2026-01-21T04:00:00.000Z
AWBYS7RI,HUB_OTOPENI,HUB_SIBIU,1,1,SUNNY,2026-01-21T04:00:00.000Z
AWBZNOTD,HUB_OTOPENI,HUB_BACAU,1,3,SUNNY,2026-01-21T04:00:00.000Z
AWBZNOTD,HUB_OTOPENI,HUB_BACAU,2,3,SUNNY,2026-01-21T04:00:00.000Z
AWBZNOTD,HUB_OTOPENI,HUB_BACAU,3,3,SUNNY,2026-01-21T04:00:00.000Z
AWBQWQJE,HUB_OTOPENI,HUB_CRAIOVA,1,2,SUNNY,2026-01-21T04:00:00.000Z
AWBQWQJE,HUB_OTOPENI,HUB_CRAIOVA,2,2,SUNNY,2026-01-21T04:00:00.000Z
AWBQUBXS8,HUB_OTOPENI,HUB_BACAU,1,2,SUNNY,2026-01-21T04:00:00.000Z
AWBQUBXS8,HUB_OTOPENI,HUB_BACAU,2,2,SUNNY,2026-01-21T04:00:00.000Z
AWBCHYTPQ,HUB_OTOPENI,HUB_TIMISOARA,1,2,SUNNY,2026-01-21T04:00:00.000Z
AWBCHYTPQ,HUB_OTOPENI,HUB_TIMISOARA,2,2,SUNNY,2026-01-21T04:00:00.000Z
AWBMMGFBQ,HUB_OTOPENI,HUB_TIMISOARA,1,3,SUNNY,2026-01-21T04:00:00.000Z
AWBMMGFBQ,HUB_OTOPENI,HUB_TIMISOARA,2,3,SUNNY,2026-01-21T04:00:00.000Z
AWBMMGFBQ,HUB_OTOPENI,HUB_TIMISOARA,3,3,SUNNY,2026-01-21T04:00:00.000Z
