AWB_ID,Origin,Final_Destination,Part,Total,Weather,Timestamp
AWBGZ7JFH,HUB_BUCURESTI,HUB_CLUJ,1,2,SUNNY,2026-01-21T10:00:00.000Z
AWBGZ7JFH,HUB_BUCURESTI,HUB_CLUJ,2,2,SUNNY,2026-01-21T10:00:00.000Z
AWBSZOAWA,HUB_BUCURESTI,HUB_SIBIU,1,1,SUNNY,2026-01-21T10:00:00.000Z
AWBCMV0RD,HUB_BUCURESTI,HUB_PITESTI,1,2,SUNNY,2026-01-21T10:00:00.000Z
AWBCMV0RD,HUB_BUCURESTI,HUB_PITESTI,2,2,SUNNY,2026-01-21T10:00:00.000Z
AWBXEC4P,HUB_BUCURESTI,HUB_PLOIESTI,1,2,SUNNY,2026-01-21T10:00:00.000Z
AWBXEC4P,HUB_BUCURESTI,HUB_PLOIESTI,2,2,SUNNY,2026-01-21T10:00:00.000Z
AWBGWRB3,HUB_BUCURESTI,HUB_ORADEA,1,2,SUNNY,2026-01-21T10:00:00.000Z
AWBGWRB3,HUB_BUCURESTI,HUB_ORADEA,2,2,SUNNY,2026-01-21T10:00:00.000Z
AWB1VNDZ,HUB_BUCURESTI,HUB_CLUJ,1,3,SUNNY,2026-01-21T10:00:00.000Z
AWB1VNDZ,HUB_BUCURESTI,HUB_CLUJ,2,3,SUNNY,2026-01-21T10:00:00.000Z
AWB1VNDZ,HUB_BUCURESTI,HUB_CLUJ,3,3,SUNNY,2026-01-21T10:00:00.000Z
AWBO2GI1N,HUB_BUCURESTI,HUB_SIBIU,1,3,SUNNY,2026-01-21T10:00:00.000Z
AWBO2GI1N,HUB_BUCURESTI,HUB_SIBIU,2,3,SUNNY,2026-01-21T10:00:00.000Z
AWBO2GI1N,HUB_BUCURESTI,HUB_SIBIU,3,3,SUNNY,2026-01-21T10:00:00.000Z
AWB949MM9,HUB_BUCURESTI,HUB_CRAIOVA,1,3,SUNNY,2026-01-21T10:00:00.000Z
AWB949MM9,HUB_BUCURESTI,HUB_CRAIOVA,2,3,SUNNY,2026-01-21T10:00:00.000Z
AWB949MM9,HUB_BUCURESTI,HUB_CRAIOVA,3,3,SUNNY,2026-01-21T10:00:00.000Z
AWBPMRZUN,HUB_BUCURESTI,HUB_BRASOV,1,3,SUNNY,2026-01-21T10:00:00.000Z
AWBPMRZUN,HUB_BUCURESTI,HUB_BRASOV,2,3,SUNNY,2026-01-21T10:00:00.000Z
AWBPMRZUN,HUB_BUCURESTI,HUB_BRASOV,3,3,SUNNY,2026-01-21T10:00:00.000Z
AWBNDELY,HUB_BUCURESTI,HUB_IASI,1,3,SUNNY,2026-01-21T10:00:00.000Z
AWBNDELY,HUB_BUCURESTI,HUB_IASI,2,3,SUNNY,2026-01-21T10:00:00.000Z
AWBNDELY,HUB_BUCURESTI,HUB_IASI,3,3,SUNNY,2026-01-21T10:00:00.000Z
AWB7X00L,HUB_BUCURESTI,HUB_CRAIOVA,1,3,SUNNY,2026-01-21T10:00:00.000Z
AWB7X00L,HUB_BUCURESTI,HUB_CRAIOVA,2,3,SUNNY,2026-01-21T10:00:00.000Z
AWB7X00L,HUB_BUCURESTI,HUB_CRAIOVA,3,3,SUNNY,2026-01-21T10:00:00.000Z
AWB61J3BL,HUB_BUCURESTI,HUB_PLOIESTI,1,2,SUNNY,2026-01-21T10:00:00.000Z
AWB61J3BL,HUB_BUCURESTI,HUB_PLOIESTI,2,2,SUNNY,2026-01-21T10:00:00.000Z
AWBFFTA1,HUB_BUCURESTI,HUB_ARAD,1,2,SUNNY,2026-01-21T10:00:00.000Z
