AWB_ID,Origin,Final_Destination,Part,Total,Weather,Timestamp
AWBTZYWJF,HUB_BUCURESTI,HUB_CLUJ,1,1,SUNNY,2026-01-22T16:00:00.000Z
AWB43PRNR,HUB_BUCURESTI,HUB_PLOIESTI,1,1,SUNNY,2026-01-22T16:00:00.000Z
AWBTFH9AS,HUB_BUCURESTI,HUB_OTOPENI,1,1,SUNNY,2026-01-22T16:00:00.000Z
AWBK3PWH9,HUB_BUCURESTI,HUB_ARAD,1,3,SUNNY,2026-01-22T16:00:00.000Z
AWBK3PWH9,HUB_BUCURESTI,HUB_ARAD,2,3,SUNNY,2026-01-22T16:00:00.000Z
AWBK3PWH9,HUB_BUCURESTI,HUB_ARAD,3,3,SUNNY,2026-01-22T16:00:00.000Z
AWBKJZN6M,HUB_BUCURESTI,HUB_PLOIESTI,1,1,SUNNY,2026-01-22T16:00:00.000Z
AWBBOQOFJ,HUB_BUCURESTI,HUB_PLOIESTI,1,1,SUNNY,2026-01-22T16:00:00.000Z
AWB3WIMEM,HUB_BUCURESTI,HUB_PLOIESTI,1,1,SUNNY,2026-01-22T16:00:00.000Z
AWBCV1ZVO,HUB_BUCURESTI,HUB_CLUJ,1,1,SUNNY,2026-01-22T16:00:00.000Z
AWBTCC80H,HUB_BUCURESTI,HUB_GALATI,1,3,SUNNY,2026-01-22T16:00:00.000Z
AWBTCC80H,HUB_BUCURESTI,HUB_GALATI,2,3,SUNNY,2026-01-22T16:00:00.000Z
AWBTCC80H,HUB_BUCURESTI,HUB_GALATI,3,3,SUNNY,2026-01-22T16:00:00.000Z
AWB5PZ91Q,HUB_BUCURESTI,HUB_BACAU,1,1,SUNNY,2026-01-22T16:00:00.000Z
AWBFFWW1N,HUB_BUCURESTI,HUB_BACAU,1,3,SUNNY,2026-01-22T16:00:00.000Z
AWBFFWW1N,HUB_BUCURESTI,HUB_BACAU,2,3,SUNNY,2026-01-22T16:00:00.000Z
AWBFFWW1N,HUB_BUCURESTI,HUB_BACAU,3,3,SUNNY,2026-01-22T16:00:00.000Z
AWBUQUFGM,HUB_BUCURESTI,HUB_IASI,1,1,SUNNY,2026-01-22T16:00:00.000Z
AWBUPRG0J,HUB_BUCURESTI,HUB_CLUJ,1,1,SUNNY,2026-01-22T16:00:00.000Z
AWBDEC1UG,HUB_BUCURESTI,HUB_BACAU,1,1,SUNNY,2026-01-22T16:00:00.000Z
AWB5O45I5,HUB_BUCURESTI,HUB_PITESTI,1,2,SUNNY,2026-01-22T16:00:00.000Z
AWB5O45I5,HUB_BUCURESTI,HUB_PITESTI,2,2,SUNNY,2026-01-22T16:00:00.000Z
AWBYE3AH,HUB_BUCURESTI,HUB_BRASOV,1,2,SUNNY,2026-01-22T16:00:00.000Z
AWBYE3AH,HUB_BUCURESTI,HUB_BRASOV,2,2,SUNNY,2026-01-22T16:00:00.000Z
AWBSCDOG9,HUB_BUCURESTI,HUB_ORADEA,1,2,SUNNY,2026-01-22T16:00:00.000Z
AWBSCDOG9,HUB_BUCURESTI,HUB_ORADEA,2,2,SUNNY,2026-01-22T16:00:00.000Z
AWBE8136Q,HUB_BUCURESTI,HUB_GALATI,1,2,SUNNY,2026-01-22T16:00:00.000Z
AWBE8136Q,HUB_BUCURESTI,HUB_GALATI,2,2,SUNNY,2026-01-22T16:00:00.000Z
AWBFFQ5U,HUB_BUCURESTI,HUB_PITESTI,1,1,SUNNY,2026-01-22T16:00:00.000Z
AWBQVNKT,HUB_BUCURESTI,HUB_CRAIOVA,1,3,SUNNY,2026-01-22T16:00:00.000Z
AWBQVNKT,HUB_BUCURESTI,HUB_CRAIOVA,2,3,SUNNY,2026-01-22T16:00:00.000Z
AWBQVNKT,HUB_BUCURESTI,HUB_CRAIOVA,3,3,SUNNY,2026-01-22T16:00:00.000Z
AWBY9OA8XO,HUB_BUCURESTI,HUB_ARAD,1,1,SUNNY,2026-01-22T16:00:00.000Z
AWBUBK66S,HUB_BUCURESTI,HUB_GALATI,1,2,SUNNY,2026-01-22T16:00:00.000Z
AWBUBK66S,HUB_BUCURESTI,HUB_GALATI,2,2,SUNNY,2026-01-22T16:00:00.000Z
AWBRELPI,HUB_BUCURESTI,HUB_OTOPENI,1,1,SUNNY,2026-01-22T16:00:00.000Z
AWBG452YQ,HUB_BUCURESTI,HUB_GALATI,1,1,SUNNY,2026-01-22T16:00:00.000Z
AWBQCFPNE,HUB_BUCURESTI,HUB_IASI,1,3,SUNNY,2026-01-22T16:00:00.000Z
AWBQCFPNE,HUB_BUCURESTI,HUB_IASI,2,3,SUNNY,2026-01-22T16:00:00.000Z
AWBQCFPNE,HUB_BUCURESTI,HUB_IASI,3,3,SUNNY,2026-01-22T16:00:00.000Z
AWB563OWW,HUB_BUCURESTI,HUB_IASI,1,2,SUNNY,2026-01-22T16:00:00.000Z
AWB563OWW,HUB_BUCURESTI,HUB_IASI,2,2,SUNNY,2026-01-22T16:00:00.000Z
AWBXMEPCK,HUB_BUCURESTI,HUB_BRASOV,1,2,SUNNY,2026-01-22T16:00:00.000Z
AWBXMEPCK,HUB_BUCURESTI,HUB_BRASOV,2,2,SUNNY,2026-01-22T16:00:00.000Z
AWBCKG18B,HUB_BUCURESTI,HUB_CONSTANTA,1,2,SUNNY,2026-01-22T16:00:00.000Z
AWBCKG18B,HUB_BUCURESTI,HUB_CONSTANTA,2,2,SUNNY,2026-01-22T16:00:00.000Z
AWB8CAOLM,HUB_BUCURESTI,HUB_GALATI,1,3,SUNNY,2026-01-22T16:00:00.000Z
AWB8CAOLM,HUB_BUCURESTI,HUB_GALATI,2,3,SUNNY,2026-01-22T16:00:00.000Z
AWB8CAOLM,HUB_BUCURESTI,HUB_GALATI,3,3,SUNNY,2026-01-22T16:00:00.000Z
AWBX4CY6U,HUB_BUCURESTI,HUB_CRAIOVA,1,2,SUNNY,2026-01-22T16:00:00.000Z
AWBX4CY6U,HUB_BUCURESTI,HUB_CRAIOVA,2,2,SUNNY,2026-01-22T16:00:00.000Z
AWBI3DX2J,HUB_BUCURESTI,HUB_PITESTI,1,2,SUNNY,2026-01-22T16:00:00.000Z
AWBI3DX2J,HUB_BUCURESTI,HUB_PITESTI,2,2,SUNNY,2026-01-22T16:00:00.000Z
AWBDHZV5,HUB_BUCURESTI,HUB_SIBIU,1,3,SUNNY,2026-01-22T16:00:00.000Z
AWBDHZV5,HUB_BUCURESTI,HUB_SIBIU,2,3,SUNNY,2026-01-22T16:00:00.000Z
AWBDHZV5,HUB_BUCURESTI,HUB_SIBIU,3,3,SUNNY,2026-01-22T16:00:00.000Z
AWB9E91VD,HUB_BUCURESTI,HUB_ORADEA,1,2,SUNNY,2026-01-22T16:00:00.000Z
AWB9E91VD,HUB_BUCURESTI,HUB_ORADEA,2,2,SUNNY,2026-01-22T16:00:00.000Z
AWB7CKJ1,HUB_BUCURESTI,HUB_SIBIU,1,1,SUNNY,2026-01-22T16:00:00.000Z
AWBFZRHGM,HUB_BUCURESTI,HUB_ORADEA,1,1,SUNNY,2026-01-22T16:00:00.000Z
AWBYAFAT,HUB_BUCURESTI,HUB_CRAIOVA,1,1,SUNNY,2026-01-22T16:00:00.000Z
AWBSCUU5O,HUB_BUCURESTI,HUB_SIBIU,1,3,SUNNY,2026-01-22T16:00:00.000Z
AWBSCUU5O,HUB_BUCURESTI,HUB_SIBIU,2,3,SUNNY,2026-01-22T16:00:00.000Z
AWBSCUU5O,HUB_BUCURESTI,HUB_SIBIU,3,3,SUNNY,2026-01-22T16:00:00.000Z
AWBNOH1CN,HUB_BUCURESTI,HUB_BRASOV,1,2,SUNNY,2026-01-22T16:00:00.000Z
AWBNOH1CN,HUB_BUCURESTI,HUB_BRASOV,2,2,SUNNY,2026-01-22T16:00:00.000Z
AWBS7L1TN,HUB_BUCURESTI,HUB_TIMISOARA,1,1,SUNNY,2026-01-22T16:00:00.000Z
AWBYO06TO,HUB_BUCURESTI,HUB_OTOPENI,1,2,SUNNY,2026-01-22T16:00:00.000Z
AWBYO06TO,HUB_BUCURESTI,HUB_OTOPENI,2,2,SUNNY,2026-01-22T16:00:00.000Z
AWBC73GZV,HUB_OTOPENI,HUB_PLOIESTI,1,1,SUNNY,2026-01-22T16:00:00.000Z
AWBI38DBM,HUB_OTOPENI,HUB_ARAD,1,1,SUNNY,2026-01-22T16:00:00.000Z
AWBLJ0YV,HUB_OTOPENI,HUB_SIBIU,1,2,SUNNY,2026-01-22T16:00:00.000Z
AWBLJ0YV,HUB_OTOPENI,HUB_SIBIU,2,2,SUNNY,2026-01-22T16:00:00.000Z
AWBA21FRB,HUB_OTOPENI,HUB_SIBIU,1,3,SUNNY,2026-01-22T16:00:00.000Z
AWBA21FRB,HUB_OTOPENI,HUB_SIBIU,2,3,SUNNY,2026-01-22T16:00:00.000Z
AWBA21FRB,HUB_OTOPENI,HUB_SIBIU,3,3,SUNNY,2026-01-22T16:00:00.000Z
AWBXPB6ZQ,HUB_OTOPENI,HUB_PITESTI,1,1,SUNNY,2026-01-22T16:00:00.000Z
AWBS3TRLP,HUB_OTOPENI,HUB_CONSTANTA,1,1,SUNNY,2026-01-22T16:00:00.000Z
AWB5YPAXZ,HUB_OTOPENI,HUB_CLUJ,1,2,SUNNY,2026-01-22T16:00:00.000Z
AWB5YPAXZ,HUB_OTOPENI,HUB_CLUJ,2,2,SUNNY,2026-01-22T16:00:00.000Z
AWB7CSELH,HUB_OTOPENI,HUB_ARAD,1,3,SUNNY,2026-01-22T16:00:00.000Z
AWB7CSELH,HUB_OTOPENI,HUB_ARAD,2,3,SUNNY,2026-01-22T16:00:00.000Z
AWB7CSELH,HUB_OTOPENI,HUB_ARAD,3,3,SUNNY,2026-01-22T16:00:00.000Z
AWBWZOJSL,HUB_OTOPENI,HUB_SIBIU,1,2,SUNNY,2026-01-22T16:00:00.000Z
AWBWZOJSL,HUB_OTOPENI,HUB_SIBIU,2,2,SUNNY,2026-01-22T16:00:00.000Z
AWB4BVMOM,HUB_OTOPENI,HUB_PITESTI,1,3,SUNNY,2026-01-22T16:00:00.000Z
AWB4BVMOM,HUB_OTOPENI,HUB_PITESTI,2,3,SUNNY,2026-01-22T16:00:00.000Z
AWB4BVMOM,HUB_OTOPENI,HUB_PITESTI,3,3,SUNNY,2026-01-22T16:00:00.000Z
AWBXLDO77Q,HUB_OTOPENI,HUB_CRAIOVA,1,3,SUNNY,2026-01-22T16:00:00.000Z
AWBXLDO77Q,HUB_OTOPENI,HUB_CRAIOVA,2,3,SUNNY,2026-01-22T16:00:00.000Z
AWBXLDO77Q,HUB_OTOPENI,HUB_CRAIOVA,3,3,SUNNY,2026-01-22T16:00:00.000Z
AWBX56QVD,HUB_OTOPENI,HUB_BRASOV,1,1,SUNNY,2026-01-22T16:00:00.000Z
AWBWK8IX6,HUB_OTOPENI,HUB_TIMISOARA,1,2,SUNNY,2026-01-22T16:00:00.000Z
AWBWK8IX6,HUB_OTOPENI,HUB_TIMISOARA,2,2,SUNNY,2026-01-22T16:00:00.000Z
AWBYIDDSB,HUB_OTOPENI,HUB_SIBIU,1,3,SUNNY,2026-01-22T16:00:00.000Z
AWBYIDDSB,HUB_OTOPENI,HUB_SIBIU,2,3,SUNNY,2026-01-22T16:00:00.000Z
AWBYIDDSB,HUB_OTOPENI,HUB_SIBIU,3,3,SUNNY,2026-01-22T16:00:00.000Z
AWBCMH0GC,HUB_OTOPENI,HUB_BRASOV,1,2,SUNNY,2026-01-22T16:00:00.000Z
AWBCMH0GC,HUB_OTOPENI,HUB_BRASOV,2,2,SUNNY,2026-01-22T16:00:00.000Z
AWBHU6DDH,HUB_OTOPENI,HUB_PLOIESTI,1,3,SUNNY,2026-01-22T16:00:00.000Z
AWBHU6DDH,HUB_OTOPENI,HUB_PLOIESTI,2,3,SUNNY,2026-01-22T16:00:00.000Z
AWBHU6DDH,HUB_OTOPENI,HUB_PLOIESTI,3,3,SUNNY,2026-01-22T16:00:00.000Z
AWBG6G9TS,HUB_OTOPENI,HUB_PLOIESTI,1,3,SUNNY,2026-01-22T16:00:00.000Z
AWBG6G9TS,HUB_OTOPENI,HUB_PLOIESTI,2,3,SUNNY,2026-01-22T16:00:00.000Z
AWBG6G9TS,HUB_OTOPENI,HUB_PLOIESTI,3,3,SUNNY,2026-01-22T16:00:00.000Z
AWBWU2PXM,HUB_OTOPENI,HUB_ORADEA,1,3,SUNNY,2026-01-22T16:00:00.000Z
AWBWU2PXM,HUB_OTOPENI,HUB_ORADEA,2,3,SUNNY,2026-01-22T16:00:00.000Z
AWBWU2PXM,HUB_OTOPENI,HUB_ORADEA,3,3,SUNNY,2026-01-22T16:00:00.000Z
AWBEKPLRR,HUB_OTOPENI,HUB_IASI,1,1,SUNNY,2026-01-22T16:00:00.000Z
